1	499	277	0.55511	0	432	0
2	500	500	1	0	440	0
3	500	500	1	0	442	0
4	500	500	1	0	443	0
5	500	500	1	0	443	0
6	500	500	1	0	443	0
7	500	500	1	0	443	0
8	500	500	1	0	444	0
9	500	500	1	0	444	0
10	500	500	1	0	444	0
11	500	500	1	0	444	0
12	500	500	1	0	444	0
13	500	500	1	0	444	0
14	500	500	1	0	444	0
15	500	500	1	0	444	0
16	500	500	1	0	444	0
17	500	500	1	0	444	0
18	500	500	1	0	444	0
19	500	500	1	0	444	0
20	500	500	1	0	444	0
21	500	500	1	0	444	0
22	500	500	1	0	444	0
23	500	500	1	0	444	0
24	500	500	1	0	444	0
25	500	500	1	0	444	0
26	500	500	1	0	444	0
27	500	500	1	0	444	0
28	500	500	1	0	444	0
29	500	500	1	0	444	0
30	500	500	1	0	444	0
31	500	500	1	0	444	0
32	500	500	1	0	444	0
33	500	500	1	0	444	0
34	500	500	1	0	444	0
35	500	500	1	0	444	0
36	500	500	1	0	444	0
37	500	500	1	0	444	0
38	500	500	1	0	444	0
39	500	500	1	0	444	0
40	500	500	1	0	444	0
41	500	500	1	0	444	0
42	500	500	1	0	444	0
43	500	500	1	0	444	0
44	500	500	1	0	444	0
45	500	500	1	0	444	0
46	500	500	1	0	444	0
47	500	500	1	0	444	0
48	500	500	1	0	444	0
49	500	500	1	0	444	0
