1	494	283	0.572874	0	411	0
2	500	500	1	0	418	0
3	500	500	1	0	420	0
4	500	500	1	0	421	0
5	500	500	1	0	421	0
6	500	500	1	0	421	0
7	500	500	1	0	421	0
8	500	500	1	0	422	0
9	500	500	1	0	422	0
10	500	500	1	0	422	0
11	500	500	1	0	422	0
12	500	500	1	0	422	0
13	500	500	1	0	422	0
14	500	500	1	0	422	0
15	500	500	1	0	422	0
16	500	500	1	0	422	0
17	500	500	1	0	422	0
18	500	500	1	0	422	0
19	500	500	1	0	422	0
20	500	500	1	0	422	0
21	500	500	1	0	422	0
22	500	500	1	0	422	0
23	500	500	1	0	422	0
24	500	500	1	0	422	0
25	500	500	1	0	422	0
26	500	500	1	0	422	0
27	500	500	1	0	422	0
28	500	500	1	0	422	0
29	500	500	1	0	422	0
30	500	500	1	0	422	0
31	500	500	1	0	422	0
32	500	500	1	0	422	0
33	500	500	1	0	422	0
34	500	500	1	0	422	0
35	500	500	1	0	422	0
36	500	500	1	0	422	0
37	500	500	1	0	422	0
38	500	500	1	0	422	0
39	500	500	1	0	422	0
40	500	500	1	0	422	0
41	500	500	1	0	422	0
42	500	500	1	0	422	0
43	500	500	1	0	422	0
44	500	500	1	0	422	0
45	500	500	1	0	422	0
46	500	500	1	0	422	0
47	500	500	1	0	422	0
48	500	500	1	0	422	0
49	500	500	1	0	422	0
